epoch,time,train_mse,train_l2,test_l2,learning_rate
313,2.44,2.131234e-08,2.080495e-02,2.538733e-02,1.000000e-03
314,2.44,2.126849e-08,2.090902e-02,2.129769e-02,1.000000e-03
Best model saved at epoch,314,with test_l2,2.129769e-02
315,2.44,2.200011e-08,2.116563e-02,2.480946e-02,1.000000e-03
316,2.44,2.200514e-08,2.124281e-02,2.136443e-02,1.000000e-03
317,2.44,2.123250e-08,2.082811e-02,2.570090e-02,1.000000e-03
318,2.44,2.471982e-08,2.225774e-02,2.206164e-02,1.000000e-03
319,2.44,2.045224e-08,2.046625e-02,2.070535e-02,1.000000e-03
Best model saved at epoch,319,with test_l2,2.070535e-02
320,2.44,2.095845e-08,2.065177e-02,2.163759e-02,1.000000e-03
321,2.44,2.503429e-08,2.251984e-02,2.189039e-02,1.000000e-03
322,2.44,2.025678e-08,2.036510e-02,2.252934e-02,1.000000e-03
323,2.44,2.656485e-08,2.317660e-02,2.993389e-02,1.000000e-03
324,2.44,2.348406e-08,2.189208e-02,2.288053e-02,1.000000e-03
325,2.44,2.091279e-08,2.066054e-02,2.083880e-02,1.000000e-03
326,2.43,2.062637e-08,2.045296e-02,2.885413e-02,1.000000e-03
327,2.44,2.215831e-08,2.127188e-02,2.168211e-02,1.000000e-03
328,2.43,2.044412e-08,2.043340e-02,2.135067e-02,1.000000e-03
329,2.44,2.069883e-08,2.049935e-02,2.072243e-02,1.000000e-03
330,2.44,1.901438e-08,1.975846e-02,2.175951e-02,1.000000e-03
331,2.44,2.684669e-08,2.308940e-02,2.242043e-02,1.000000e-03
332,2.43,1.983454e-08,2.018133e-02,2.199540e-02,1.000000e-03
333,2.44,1.910416e-08,1.976499e-02,2.214444e-02,1.000000e-03
334,2.44,2.165640e-08,2.099926e-02,2.318196e-02,1.000000e-03
335,2.44,2.067601e-08,2.046315e-02,2.345773e-02,1.000000e-03
336,2.43,2.070611e-08,2.055839e-02,2.225536e-02,1.000000e-03
337,2.43,2.083888e-08,2.067566e-02,2.347639e-02,1.000000e-03
338,2.44,2.896620e-08,2.409164e-02,2.531414e-02,1.000000e-03
339,2.44,2.156315e-08,2.098697e-02,2.126720e-02,1.000000e-03
340,2.43,1.918093e-08,1.975195e-02,2.089742e-02,1.000000e-03
341,2.44,2.076298e-08,2.055581e-02,2.296379e-02,1.000000e-03
342,2.44,1.979380e-08,2.009779e-02,2.202269e-02,1.000000e-03
343,2.44,1.910905e-08,1.970936e-02,2.134541e-02,1.000000e-03
344,2.44,1.904393e-08,1.974875e-02,2.256596e-02,1.000000e-03
345,2.44,2.075576e-08,2.058810e-02,2.126997e-02,1.000000e-03
346,2.44,1.852376e-08,1.946217e-02,2.285772e-02,1.000000e-03
347,2.44,1.913702e-08,1.977476e-02,2.228477e-02,1.000000e-03
348,2.44,2.259105e-08,2.129761e-02,2.476366e-02,1.000000e-03
349,2.44,2.199313e-08,2.110135e-02,2.187942e-02,1.000000e-03
350,2.44,1.963976e-08,1.998615e-02,2.137517e-02,1.000000e-03
351,2.44,2.023641e-08,2.024755e-02,2.237746e-02,1.000000e-03
352,2.44,1.902672e-08,1.971331e-02,2.035154e-02,1.000000e-03
Best model saved at epoch,352,with test_l2,2.035154e-02
353,2.44,1.893089e-08,1.961808e-02,2.094649e-02,1.000000e-03
354,2.44,1.886975e-08,1.965866e-02,2.467088e-02,1.000000e-03
355,2.44,1.989624e-08,2.007627e-02,2.223002e-02,1.000000e-03
356,2.44,2.351009e-08,2.177872e-02,2.229264e-02,1.000000e-03
357,2.44,2.760248e-08,2.332012e-02,2.158533e-02,1.000000e-03
358,2.44,2.109146e-08,2.077003e-02,2.209438e-02,1.000000e-03
359,2.44,2.065147e-08,2.049761e-02,2.125658e-02,1.000000e-03
360,2.44,1.964960e-08,2.004983e-02,2.030248e-02,1.000000e-03
Best model saved at epoch,360,with test_l2,2.030248e-02
361,2.44,1.785908e-08,1.911837e-02,2.042950e-02,1.000000e-03
362,2.44,1.802270e-08,1.919088e-02,2.049989e-02,1.000000e-03
363,2.44,1.906679e-08,1.974281e-02,2.411140e-02,1.000000e-03
364,2.44,2.296767e-08,2.164944e-02,2.382999e-02,1.000000e-03
365,2.44,2.144900e-08,2.082948e-02,2.164039e-02,1.000000e-03
366,2.44,1.833985e-08,1.942152e-02,2.072980e-02,1.000000e-03
367,2.44,1.796778e-08,1.916462e-02,2.116897e-02,1.000000e-03
368,2.44,1.889017e-08,1.966910e-02,2.030234e-02,1.000000e-03
Best model saved at epoch,368,with test_l2,2.030234e-02
369,2.44,1.820627e-08,1.931499e-02,2.220249e-02,1.000000e-03
370,2.44,2.074413e-08,2.060851e-02,2.095506e-02,1.000000e-03
371,2.44,1.899851e-08,1.973844e-02,2.047103e-02,1.000000e-03
372,2.44,1.885948e-08,1.966412e-02,2.089856e-02,1.000000e-03
373,2.44,1.833013e-08,1.930801e-02,2.002286e-02,1.000000e-03
Best model saved at epoch,373,with test_l2,2.002286e-02
374,2.44,1.760378e-08,1.901613e-02,2.030085e-02,1.000000e-03
375,2.44,2.229594e-08,2.122548e-02,2.064921e-02,1.000000e-03
376,2.44,2.141159e-08,2.078465e-02,2.215623e-02,1.000000e-03
377,2.44,1.996156e-08,2.023284e-02,2.291862e-02,1.000000e-03
378,2.44,1.863630e-08,1.955070e-02,1.985517e-02,1.000000e-03
Best model saved at epoch,378,with test_l2,1.985517e-02
379,2.44,1.735449e-08,1.887837e-02,2.021815e-02,1.000000e-03
380,2.44,1.739331e-08,1.887891e-02,1.977105e-02,1.000000e-03
Best model saved at epoch,380,with test_l2,1.977105e-02
381,2.44,1.882755e-08,1.955009e-02,2.113934e-02,1.000000e-03
382,2.44,1.975214e-08,2.011236e-02,1.992840e-02,1.000000e-03
383,2.44,1.927857e-08,1.985412e-02,2.162479e-02,1.000000e-03
384,2.44,1.812205e-08,1.926339e-02,2.083746e-02,1.000000e-03
385,2.44,1.930512e-08,1.983846e-02,2.265065e-02,1.000000e-03
386,2.44,1.741954e-08,1.892504e-02,2.124667e-02,1.000000e-03
387,2.44,1.796110e-08,1.921256e-02,2.035589e-02,1.000000e-03
388,2.44,1.760274e-08,1.899115e-02,2.011691e-02,1.000000e-03
389,2.44,1.780409e-08,1.908733e-02,2.119774e-02,1.000000e-03
390,2.44,1.823698e-08,1.935221e-02,2.282321e-02,1.000000e-03
391,2.44,1.817989e-08,1.925369e-02,2.077070e-02,1.000000e-03
392,2.44,1.933560e-08,1.987079e-02,2.219060e-02,1.000000e-03
393,2.44,2.226947e-08,2.124358e-02,2.072144e-02,1.000000e-03
394,2.44,2.204898e-08,2.099979e-02,2.270951e-02,1.000000e-03
395,2.44,1.860877e-08,1.951420e-02,2.113568e-02,1.000000e-03
396,2.44,1.697604e-08,1.869383e-02,1.983886e-02,1.000000e-03
397,2.44,1.731845e-08,1.884228e-02,2.267841e-02,1.000000e-03
398,2.44,1.819665e-08,1.928876e-02,2.289956e-02,1.000000e-03
399,2.44,1.751336e-08,1.891318e-02,2.111989e-02,1.000000e-03
400,2.44,1.911758e-08,1.975411e-02,2.163961e-02,1.000000e-03
401,2.44,2.010136e-08,2.016833e-02,2.478221e-02,1.000000e-03
402,2.44,1.747297e-08,1.884400e-02,1.954751e-02,1.000000e-03
Best model saved at epoch,402,with test_l2,1.954751e-02
403,2.44,1.809745e-08,1.920245e-02,2.546586e-02,1.000000e-03
404,2.44,2.176999e-08,2.104043e-02,2.029812e-02,1.000000e-03
405,2.44,1.661032e-08,1.843169e-02,2.095410e-02,1.000000e-03
406,2.44,1.709032e-08,1.864588e-02,2.253359e-02,1.000000e-03
407,2.44,1.737704e-08,1.882598e-02,2.052092e-02,1.000000e-03
408,2.44,1.646935e-08,1.838085e-02,2.145691e-02,1.000000e-03
409,2.44,1.696728e-08,1.864842e-02,1.960901e-02,1.000000e-03
410,2.44,1.609773e-08,1.816086e-02,1.955097e-02,1.000000e-03
411,2.44,1.672307e-08,1.855022e-02,2.089578e-02,1.000000e-03
412,2.44,1.614490e-08,1.825667e-02,1.997061e-02,1.000000e-03
413,2.44,1.621734e-08,1.822132e-02,2.020607e-02,1.000000e-03
414,2.44,1.651444e-08,1.840566e-02,1.931460e-02,1.000000e-03
Best model saved at epoch,414,with test_l2,1.931460e-02
415,2.44,1.608214e-08,1.813621e-02,1.998363e-02,1.000000e-03
416,2.44,1.670563e-08,1.849172e-02,1.966245e-02,1.000000e-03
417,2.44,1.752715e-08,1.895748e-02,2.054322e-02,1.000000e-03
418,2.44,1.793282e-08,1.912933e-02,1.972525e-02,1.000000e-03
419,2.44,1.648606e-08,1.835502e-02,1.977203e-02,1.000000e-03
420,2.44,1.648481e-08,1.838379e-02,2.006833e-02,1.000000e-03
421,2.44,1.702442e-08,1.865143e-02,2.275840e-02,1.000000e-03
422,2.44,1.642386e-08,1.835919e-02,2.047247e-02,1.000000e-03
423,2.44,1.768756e-08,1.905057e-02,2.075778e-02,1.000000e-03
424,2.44,1.845069e-08,1.928092e-02,2.602514e-02,1.000000e-03
425,2.44,1.814478e-08,1.927771e-02,2.037350e-02,1.000000e-03
426,2.44,1.641537e-08,1.834768e-02,1.940805e-02,1.000000e-03
427,2.44,1.721350e-08,1.876661e-02,1.952935e-02,1.000000e-03
428,2.44,1.768349e-08,1.902005e-02,2.041569e-02,1.000000e-03
429,2.44,1.617359e-08,1.820176e-02,1.895571e-02,1.000000e-03
Best model saved at epoch,429,with test_l2,1.895571e-02
430,2.44,1.537843e-08,1.777546e-02,1.956589e-02,1.000000e-03
431,2.44,1.613857e-08,1.819961e-02,1.933537e-02,1.000000e-03
432,2.44,1.918174e-08,1.977854e-02,1.960233e-02,1.000000e-03
433,2.44,1.766739e-08,1.895708e-02,2.040502e-02,1.000000e-03
434,2.44,1.710716e-08,1.865086e-02,1.985262e-02,1.000000e-03
435,2.44,1.749300e-08,1.895458e-02,1.928205e-02,1.000000e-03
436,2.45,1.683829e-08,1.857003e-02,1.944565e-02,1.000000e-03
437,2.44,1.705894e-08,1.863356e-02,2.070170e-02,1.000000e-03
438,2.44,1.624905e-08,1.822421e-02,2.041799e-02,1.000000e-03
439,2.44,1.785368e-08,1.911545e-02,2.236829e-02,1.000000e-03
440,2.44,1.995020e-08,2.014575e-02,2.040184e-02,1.000000e-03
441,2.44,1.657070e-08,1.841545e-02,1.952173e-02,1.000000e-03
442,2.44,1.542613e-08,1.779236e-02,1.913887e-02,1.000000e-03
443,2.44,1.567772e-08,1.786698e-02,2.248697e-02,1.000000e-03
444,2.44,1.669110e-08,1.847582e-02,1.925796e-02,1.000000e-03
445,2.44,1.737131e-08,1.882893e-02,2.067865e-02,1.000000e-03
446,2.44,1.758095e-08,1.891540e-02,2.132063e-02,1.000000e-03
447,2.44,1.674807e-08,1.851565e-02,1.985816e-02,1.000000e-03
448,2.44,1.543550e-08,1.777323e-02,1.850951e-02,1.000000e-03
Best model saved at epoch,448,with test_l2,1.850951e-02
449,2.44,1.612455e-08,1.811729e-02,2.035870e-02,1.000000e-03
450,2.44,1.521288e-08,1.767705e-02,2.003787e-02,1.000000e-03
451,2.44,1.494927e-08,1.752841e-02,1.913315e-02,1.000000e-03
452,2.44,1.464306e-08,1.732310e-02,1.987712e-02,1.000000e-03
453,2.44,1.570243e-08,1.791828e-02,2.029005e-02,1.000000e-03
454,2.44,1.814031e-08,1.914260e-02,2.103463e-02,1.000000e-03
455,2.44,2.315313e-08,2.145349e-02,2.169503e-02,1.000000e-03
456,2.44,1.915797e-08,1.961572e-02,1.966758e-02,1.000000e-03
457,2.44,1.712888e-08,1.871698e-02,2.181062e-02,1.000000e-03
458,2.44,1.681638e-08,1.852921e-02,1.907016e-02,1.000000e-03
459,2.44,1.676560e-08,1.849948e-02,2.038651e-02,1.000000e-03
460,2.44,1.604119e-08,1.813987e-02,1.864436e-02,1.000000e-03
461,2.44,1.515713e-08,1.766246e-02,1.849309e-02,1.000000e-03
Best model saved at epoch,461,with test_l2,1.849309e-02
462,2.45,1.495568e-08,1.751995e-02,1.876530e-02,1.000000e-03
463,2.44,1.549582e-08,1.778135e-02,1.902029e-02,1.000000e-03
464,2.44,1.485149e-08,1.745687e-02,1.835236e-02,1.000000e-03
Best model saved at epoch,464,with test_l2,1.835236e-02
465,2.45,1.517587e-08,1.758244e-02,1.910559e-02,1.000000e-03
466,2.45,1.574925e-08,1.798972e-02,2.075576e-02,1.000000e-03
467,2.45,1.520949e-08,1.769498e-02,1.965029e-02,1.000000e-03
468,2.44,1.553590e-08,1.782859e-02,1.855625e-02,1.000000e-03
469,2.44,1.619485e-08,1.811677e-02,2.077861e-02,1.000000e-03
470,2.44,1.505892e-08,1.759881e-02,1.935515e-02,1.000000e-03
471,2.44,1.553578e-08,1.782179e-02,1.921279e-02,1.000000e-03
472,2.44,1.705499e-08,1.870902e-02,1.971951e-02,1.000000e-03
473,2.44,1.552465e-08,1.782484e-02,1.947116e-02,1.000000e-03
474,2.44,1.501259e-08,1.756667e-02,1.867128e-02,1.000000e-03
475,2.45,1.415885e-08,1.705615e-02,1.915130e-02,1.000000e-03
476,2.44,1.687589e-08,1.860840e-02,2.130309e-02,1.000000e-03
477,2.44,1.954956e-08,1.992917e-02,2.206578e-02,1.000000e-03
478,2.44,1.633218e-08,1.829098e-02,1.937517e-02,1.000000e-03
479,2.44,1.583634e-08,1.794666e-02,2.145267e-02,1.000000e-03
480,2.44,1.962701e-08,1.984817e-02,1.882210e-02,1.000000e-03
481,2.44,1.546659e-08,1.778784e-02,1.893627e-02,1.000000e-03
482,2.44,1.622441e-08,1.813371e-02,1.996720e-02,1.000000e-03
483,2.44,1.573543e-08,1.792184e-02,1.944109e-02,1.000000e-03
484,2.44,1.486319e-08,1.743348e-02,2.027298e-02,1.000000e-03
485,2.44,1.654342e-08,1.834194e-02,1.827390e-02,1.000000e-03
Best model saved at epoch,485,with test_l2,1.827390e-02
486,2.44,1.492301e-08,1.751370e-02,1.883565e-02,1.000000e-03
487,2.44,1.486188e-08,1.745140e-02,1.856618e-02,1.000000e-03
488,2.44,1.514116e-08,1.762359e-02,2.080604e-02,1.000000e-03
489,2.44,1.462190e-08,1.732419e-02,1.889236e-02,1.000000e-03
490,2.44,1.463531e-08,1.735009e-02,2.017276e-02,1.000000e-03
491,2.44,1.431516e-08,1.717365e-02,1.959107e-02,1.000000e-03
492,2.44,1.438564e-08,1.716612e-02,2.197936e-02,1.000000e-03
493,2.44,1.561712e-08,1.789079e-02,1.878729e-02,1.000000e-03
494,2.44,1.459560e-08,1.728757e-02,1.861278e-02,1.000000e-03
495,2.44,1.504423e-08,1.758693e-02,1.945405e-02,1.000000e-03
496,2.44,1.570570e-08,1.794092e-02,1.941915e-02,1.000000e-03
497,2.44,1.673223e-08,1.831798e-02,1.921821e-02,1.000000e-03
498,2.44,1.370747e-08,1.679154e-02,1.826941e-02,1.000000e-03
Best model saved at epoch,498,with test_l2,1.826941e-02
499,2.44,1.529574e-08,1.765740e-02,1.862738e-02,1.000000e-03
