epoch,time,train_mse,train_l2,test_l2,learning_rate
Best model saved at epoch,312,with test_l2,2.146602e-02
313,1.91,2.131240e-08,2.080498e-02,2.538748e-02,1.000000e-03
314,2.08,2.126857e-08,2.090906e-02,2.129768e-02,1.000000e-03
Best model saved at epoch,314,with test_l2,2.129768e-02
315,2.14,2.200012e-08,2.116564e-02,2.480948e-02,1.000000e-03
316,2.31,2.200517e-08,2.124282e-02,2.136444e-02,1.000000e-03
317,2.13,2.123250e-08,2.082811e-02,2.570071e-02,1.000000e-03
318,2.50,2.471979e-08,2.225774e-02,2.206163e-02,1.000000e-03
319,1.88,2.045224e-08,2.046625e-02,2.070534e-02,1.000000e-03
Best model saved at epoch,319,with test_l2,2.070534e-02
320,1.64,2.095843e-08,2.065176e-02,2.163756e-02,1.000000e-03
321,1.85,2.503432e-08,2.251985e-02,2.189040e-02,1.000000e-03
322,1.89,2.025678e-08,2.036511e-02,2.252937e-02,1.000000e-03
323,2.00,2.656494e-08,2.317663e-02,2.993412e-02,1.000000e-03
324,2.24,2.348403e-08,2.189207e-02,2.288061e-02,1.000000e-03
325,1.99,2.091279e-08,2.066054e-02,2.083880e-02,1.000000e-03
326,2.03,2.062634e-08,2.045294e-02,2.885415e-02,1.000000e-03
327,2.03,2.215833e-08,2.127189e-02,2.168213e-02,1.000000e-03
328,2.10,2.044406e-08,2.043337e-02,2.135068e-02,1.000000e-03
329,1.68,2.069876e-08,2.049932e-02,2.072243e-02,1.000000e-03
330,1.88,1.901435e-08,1.975845e-02,2.175951e-02,1.000000e-03
331,2.11,2.684668e-08,2.308940e-02,2.242037e-02,1.000000e-03
332,2.19,1.983451e-08,2.018132e-02,2.199537e-02,1.000000e-03
333,2.05,1.910416e-08,1.976499e-02,2.214444e-02,1.000000e-03
334,1.58,2.165635e-08,2.099924e-02,2.318191e-02,1.000000e-03
335,2.16,2.067600e-08,2.046314e-02,2.345779e-02,1.000000e-03
336,2.02,2.070610e-08,2.055838e-02,2.225537e-02,1.000000e-03
337,2.07,2.083889e-08,2.067566e-02,2.347648e-02,1.000000e-03
338,2.20,2.896642e-08,2.409173e-02,2.531421e-02,1.000000e-03
339,2.01,2.156322e-08,2.098701e-02,2.126725e-02,1.000000e-03
340,1.91,1.918095e-08,1.975195e-02,2.089738e-02,1.000000e-03
341,1.68,2.076297e-08,2.055581e-02,2.296383e-02,1.000000e-03
342,1.71,1.979378e-08,2.009779e-02,2.202269e-02,1.000000e-03
343,2.11,1.910912e-08,1.970939e-02,2.134537e-02,1.000000e-03
344,2.07,1.904397e-08,1.974877e-02,2.256598e-02,1.000000e-03
345,2.11,2.075577e-08,2.058811e-02,2.126997e-02,1.000000e-03
346,1.86,1.852378e-08,1.946218e-02,2.285774e-02,1.000000e-03
347,1.93,1.913705e-08,1.977477e-02,2.228480e-02,1.000000e-03
348,1.85,2.259105e-08,2.129761e-02,2.476387e-02,1.000000e-03
349,2.05,2.199326e-08,2.110141e-02,2.187938e-02,1.000000e-03
350,1.99,1.963974e-08,1.998614e-02,2.137521e-02,1.000000e-03
351,2.02,2.023634e-08,2.024752e-02,2.237743e-02,1.000000e-03
352,1.84,1.902669e-08,1.971329e-02,2.035153e-02,1.000000e-03
Best model saved at epoch,352,with test_l2,2.035153e-02
353,1.71,1.893090e-08,1.961808e-02,2.094651e-02,1.000000e-03
354,2.28,1.886977e-08,1.965867e-02,2.467090e-02,1.000000e-03
355,2.54,1.989619e-08,2.007625e-02,2.223003e-02,1.000000e-03
356,1.65,2.350999e-08,2.177868e-02,2.229255e-02,1.000000e-03
357,1.65,2.760241e-08,2.332009e-02,2.158536e-02,1.000000e-03
358,1.74,2.109150e-08,2.077005e-02,2.209438e-02,1.000000e-03
359,1.91,2.065154e-08,2.049764e-02,2.125659e-02,1.000000e-03
360,1.74,1.964964e-08,2.004985e-02,2.030252e-02,1.000000e-03
Best model saved at epoch,360,with test_l2,2.030252e-02
361,1.99,1.785907e-08,1.911837e-02,2.042946e-02,1.000000e-03
362,2.11,1.802266e-08,1.919086e-02,2.049988e-02,1.000000e-03
363,2.67,1.906672e-08,1.974278e-02,2.411132e-02,1.000000e-03
364,1.86,2.296749e-08,2.164936e-02,2.382997e-02,1.000000e-03
365,2.27,2.144893e-08,2.082945e-02,2.164033e-02,1.000000e-03
366,1.99,1.833979e-08,1.942149e-02,2.072979e-02,1.000000e-03
367,1.84,1.796776e-08,1.916461e-02,2.116899e-02,1.000000e-03
368,1.99,1.889019e-08,1.966911e-02,2.030235e-02,1.000000e-03
Best model saved at epoch,368,with test_l2,2.030235e-02
369,1.94,1.820626e-08,1.931499e-02,2.220243e-02,1.000000e-03
370,1.90,2.074412e-08,2.060851e-02,2.095505e-02,1.000000e-03
371,2.19,1.899851e-08,1.973844e-02,2.047100e-02,1.000000e-03
372,1.88,1.885948e-08,1.966412e-02,2.089858e-02,1.000000e-03
373,2.10,1.833011e-08,1.930800e-02,2.002286e-02,1.000000e-03
Best model saved at epoch,373,with test_l2,2.002286e-02
374,2.07,1.760381e-08,1.901615e-02,2.030088e-02,1.000000e-03
375,2.11,2.229609e-08,2.122555e-02,2.064920e-02,1.000000e-03
376,2.09,2.141170e-08,2.078470e-02,2.215629e-02,1.000000e-03
377,1.96,1.996162e-08,2.023287e-02,2.291864e-02,1.000000e-03
378,2.06,1.863629e-08,1.955070e-02,1.985518e-02,1.000000e-03
Best model saved at epoch,378,with test_l2,1.985518e-02
379,1.96,1.735448e-08,1.887836e-02,2.021819e-02,1.000000e-03
380,2.52,1.739327e-08,1.887889e-02,1.977104e-02,1.000000e-03
Best model saved at epoch,380,with test_l2,1.977104e-02
381,1.86,1.882751e-08,1.955007e-02,2.113933e-02,1.000000e-03
382,2.13,1.975215e-08,2.011236e-02,1.992839e-02,1.000000e-03
383,2.09,1.927860e-08,1.985414e-02,2.162481e-02,1.000000e-03
384,2.10,1.812205e-08,1.926339e-02,2.083740e-02,1.000000e-03
385,2.37,1.930518e-08,1.983849e-02,2.265065e-02,1.000000e-03
386,1.70,1.741956e-08,1.892505e-02,2.124669e-02,1.000000e-03
387,1.59,1.796113e-08,1.921258e-02,2.035593e-02,1.000000e-03
388,2.10,1.760274e-08,1.899115e-02,2.011691e-02,1.000000e-03
389,1.92,1.780411e-08,1.908734e-02,2.119774e-02,1.000000e-03
390,1.70,1.823696e-08,1.935220e-02,2.282320e-02,1.000000e-03
391,2.00,1.817990e-08,1.925369e-02,2.077070e-02,1.000000e-03
392,2.00,1.933560e-08,1.987079e-02,2.219062e-02,1.000000e-03
393,2.19,2.226932e-08,2.124351e-02,2.072140e-02,1.000000e-03
394,1.89,2.204894e-08,2.099978e-02,2.270953e-02,1.000000e-03
395,1.98,1.860873e-08,1.951418e-02,2.113568e-02,1.000000e-03
396,1.77,1.697601e-08,1.869382e-02,1.983886e-02,1.000000e-03
397,1.91,1.731844e-08,1.884227e-02,2.267835e-02,1.000000e-03
398,1.82,1.819663e-08,1.928875e-02,2.289963e-02,1.000000e-03
399,2.11,1.751338e-08,1.891319e-02,2.111983e-02,1.000000e-03
400,1.92,1.911755e-08,1.975409e-02,2.163959e-02,1.000000e-03
401,1.91,2.010143e-08,2.016836e-02,2.478224e-02,1.000000e-03
402,2.27,1.747298e-08,1.884401e-02,1.954751e-02,1.000000e-03
Best model saved at epoch,402,with test_l2,1.954751e-02
403,2.24,1.809743e-08,1.920244e-02,2.546583e-02,1.000000e-03
404,1.81,2.176991e-08,2.104039e-02,2.029810e-02,1.000000e-03
405,1.92,1.661031e-08,1.843168e-02,2.095408e-02,1.000000e-03
406,1.80,1.709032e-08,1.864588e-02,2.253352e-02,1.000000e-03
407,1.67,1.737703e-08,1.882598e-02,2.052092e-02,1.000000e-03
408,1.98,1.646934e-08,1.838085e-02,2.145692e-02,1.000000e-03
409,1.72,1.696730e-08,1.864843e-02,1.960902e-02,1.000000e-03
410,2.14,1.609775e-08,1.816087e-02,1.955096e-02,1.000000e-03
411,2.35,1.672304e-08,1.855020e-02,2.089576e-02,1.000000e-03
412,2.01,1.614489e-08,1.825666e-02,1.997063e-02,1.000000e-03
413,3.03,1.621732e-08,1.822131e-02,2.020603e-02,1.000000e-03
414,2.27,1.651447e-08,1.840568e-02,1.931459e-02,1.000000e-03
Best model saved at epoch,414,with test_l2,1.931459e-02
415,1.97,1.608215e-08,1.813621e-02,1.998366e-02,1.000000e-03
416,1.84,1.670566e-08,1.849173e-02,1.966243e-02,1.000000e-03
417,2.16,1.752715e-08,1.895748e-02,2.054321e-02,1.000000e-03
418,2.09,1.793287e-08,1.912935e-02,1.972527e-02,1.000000e-03
419,1.79,1.648605e-08,1.835501e-02,1.977205e-02,1.000000e-03
420,1.94,1.648486e-08,1.838382e-02,2.006833e-02,1.000000e-03
421,2.60,1.702439e-08,1.865142e-02,2.275830e-02,1.000000e-03
422,1.87,1.642382e-08,1.835917e-02,2.047247e-02,1.000000e-03
423,2.20,1.768755e-08,1.905057e-02,2.075778e-02,1.000000e-03
424,2.65,1.845077e-08,1.928095e-02,2.602510e-02,1.000000e-03
425,2.21,1.814478e-08,1.927772e-02,2.037351e-02,1.000000e-03
426,1.69,1.641538e-08,1.834769e-02,1.940805e-02,1.000000e-03
427,1.74,1.721356e-08,1.876665e-02,1.952939e-02,1.000000e-03
428,2.03,1.768353e-08,1.902007e-02,2.041569e-02,1.000000e-03
429,1.87,1.617357e-08,1.820175e-02,1.895572e-02,1.000000e-03
Best model saved at epoch,429,with test_l2,1.895572e-02
430,1.80,1.537841e-08,1.777545e-02,1.956588e-02,1.000000e-03
431,2.00,1.613855e-08,1.819960e-02,1.933536e-02,1.000000e-03
432,2.26,1.918168e-08,1.977851e-02,1.960232e-02,1.000000e-03
433,1.61,1.766743e-08,1.895710e-02,2.040502e-02,1.000000e-03
434,1.63,1.710711e-08,1.865083e-02,1.985262e-02,1.000000e-03
435,1.78,1.749300e-08,1.895458e-02,1.928204e-02,1.000000e-03
436,1.97,1.683828e-08,1.857003e-02,1.944562e-02,1.000000e-03
437,2.20,1.705899e-08,1.863359e-02,2.070172e-02,1.000000e-03
438,1.92,1.624907e-08,1.822422e-02,2.041798e-02,1.000000e-03
439,1.91,1.785368e-08,1.911545e-02,2.236834e-02,1.000000e-03
440,2.32,1.995024e-08,2.014577e-02,2.040178e-02,1.000000e-03
441,1.93,1.657069e-08,1.841544e-02,1.952172e-02,1.000000e-03
442,1.92,1.542611e-08,1.779235e-02,1.913887e-02,1.000000e-03
443,2.10,1.567772e-08,1.786698e-02,2.248700e-02,1.000000e-03
444,2.20,1.669115e-08,1.847585e-02,1.925796e-02,1.000000e-03
445,2.22,1.737128e-08,1.882892e-02,2.067862e-02,1.000000e-03
446,2.12,1.758086e-08,1.891535e-02,2.132057e-02,1.000000e-03
447,2.17,1.674812e-08,1.851568e-02,1.985817e-02,1.000000e-03
448,2.02,1.543549e-08,1.777322e-02,1.850952e-02,1.000000e-03
Best model saved at epoch,448,with test_l2,1.850952e-02
449,2.17,1.612450e-08,1.811727e-02,2.035865e-02,1.000000e-03
450,2.10,1.521286e-08,1.767704e-02,2.003787e-02,1.000000e-03
451,1.72,1.494926e-08,1.752840e-02,1.913314e-02,1.000000e-03
452,1.83,1.464306e-08,1.732310e-02,1.987715e-02,1.000000e-03
453,1.92,1.570244e-08,1.791828e-02,2.029005e-02,1.000000e-03
454,1.73,1.814030e-08,1.914260e-02,2.103463e-02,1.000000e-03
455,2.15,2.315308e-08,2.145347e-02,2.169503e-02,1.000000e-03
456,2.00,1.915791e-08,1.961569e-02,1.966755e-02,1.000000e-03
457,2.62,1.712881e-08,1.871694e-02,2.181057e-02,1.000000e-03
458,2.13,1.681635e-08,1.852920e-02,1.907017e-02,1.000000e-03
459,2.09,1.676561e-08,1.849948e-02,2.038656e-02,1.000000e-03
460,2.00,1.604119e-08,1.813987e-02,1.864438e-02,1.000000e-03
461,1.70,1.515711e-08,1.766245e-02,1.849310e-02,1.000000e-03
Best model saved at epoch,461,with test_l2,1.849310e-02
462,1.92,1.495570e-08,1.751996e-02,1.876529e-02,1.000000e-03
463,2.06,1.549580e-08,1.778133e-02,1.902025e-02,1.000000e-03
464,1.76,1.485148e-08,1.745687e-02,1.835236e-02,1.000000e-03
Best model saved at epoch,464,with test_l2,1.835236e-02
465,1.89,1.517584e-08,1.758243e-02,1.910558e-02,1.000000e-03
466,1.97,1.574926e-08,1.798972e-02,2.075575e-02,1.000000e-03
467,2.21,1.520949e-08,1.769499e-02,1.965030e-02,1.000000e-03
468,1.89,1.553589e-08,1.782858e-02,1.855625e-02,1.000000e-03
469,2.31,1.619480e-08,1.811675e-02,2.077859e-02,1.000000e-03
470,1.83,1.505900e-08,1.759885e-02,1.935515e-02,1.000000e-03
471,1.91,1.553582e-08,1.782182e-02,1.921283e-02,1.000000e-03
472,1.86,1.705490e-08,1.870897e-02,1.971952e-02,1.000000e-03
473,2.00,1.552466e-08,1.782485e-02,1.947113e-02,1.000000e-03
474,1.64,1.501262e-08,1.756669e-02,1.867124e-02,1.000000e-03
475,1.95,1.415885e-08,1.705615e-02,1.915125e-02,1.000000e-03
476,1.93,1.687580e-08,1.860835e-02,2.130301e-02,1.000000e-03
477,2.17,1.954955e-08,1.992916e-02,2.206584e-02,1.000000e-03
478,2.11,1.633219e-08,1.829098e-02,1.937518e-02,1.000000e-03
479,2.15,1.583633e-08,1.794665e-02,2.145265e-02,1.000000e-03
480,1.80,1.962700e-08,1.984816e-02,1.882211e-02,1.000000e-03
481,1.86,1.546661e-08,1.778785e-02,1.893628e-02,1.000000e-03
482,1.73,1.622439e-08,1.813370e-02,1.996715e-02,1.000000e-03
483,1.63,1.573548e-08,1.792186e-02,1.944106e-02,1.000000e-03
484,1.92,1.486321e-08,1.743348e-02,2.027297e-02,1.000000e-03
485,2.47,1.654344e-08,1.834196e-02,1.827389e-02,1.000000e-03
Best model saved at epoch,485,with test_l2,1.827389e-02
486,2.08,1.492299e-08,1.751370e-02,1.883568e-02,1.000000e-03
487,2.29,1.486191e-08,1.745141e-02,1.856618e-02,1.000000e-03
488,2.14,1.514117e-08,1.762360e-02,2.080610e-02,1.000000e-03
489,1.88,1.462189e-08,1.732418e-02,1.889236e-02,1.000000e-03
490,2.20,1.463529e-08,1.735008e-02,2.017269e-02,1.000000e-03
491,1.94,1.431513e-08,1.717363e-02,1.959097e-02,1.000000e-03
492,2.00,1.438559e-08,1.716609e-02,2.197934e-02,1.000000e-03
493,1.80,1.561710e-08,1.789078e-02,1.878728e-02,1.000000e-03
494,2.14,1.459561e-08,1.728757e-02,1.861277e-02,1.000000e-03
495,2.25,1.504423e-08,1.758693e-02,1.945399e-02,1.000000e-03
496,1.96,1.570565e-08,1.794089e-02,1.941916e-02,1.000000e-03
497,1.89,1.673245e-08,1.831808e-02,1.921825e-02,1.000000e-03
498,1.94,1.370749e-08,1.679155e-02,1.826941e-02,1.000000e-03
Best model saved at epoch,498,with test_l2,1.826941e-02
499,1.47,1.529573e-08,1.765739e-02,1.862736e-02,1.000000e-03
