epoch,time,train_mse,train_l2,test_l2,learning_rate
432,0.84,0.000009,0.006589,0.005479,0.001000
433,0.86,0.000005,0.004659,0.003752,0.001000
434,0.91,0.000007,0.005209,0.007941,0.001000
435,0.92,0.000023,0.009672,0.011366,0.001000
436,0.92,0.000077,0.019107,0.011286,0.001000
437,0.93,0.000020,0.008927,0.004071,0.001000
438,0.91,0.000006,0.004822,0.003633,0.001000
439,0.91,0.000003,0.003577,0.002283,0.001000
440,0.90,0.000003,0.003692,0.002728,0.001000
441,0.91,0.000002,0.002916,0.004178,0.001000
442,0.91,0.000002,0.002754,0.003805,0.001000
443,0.90,0.000005,0.004505,0.004614,0.001000
444,0.91,0.000009,0.005969,0.008575,0.001000
445,0.91,0.000111,0.021233,0.015132,0.001000
446,0.92,0.000027,0.011116,0.007493,0.001000
447,0.91,0.000005,0.004624,0.003799,0.001000
448,0.90,0.000006,0.004812,0.006314,0.001000
449,0.90,0.000013,0.007390,0.005981,0.001000
450,0.92,0.000007,0.005215,0.002967,0.001000
451,0.91,0.000008,0.005550,0.007357,0.001000
452,0.92,0.000025,0.009889,0.010053,0.001000
453,0.89,0.000016,0.008254,0.004930,0.001000
454,0.97,0.000015,0.008096,0.005344,0.001000
455,0.86,0.000009,0.006455,0.004887,0.001000
456,0.89,0.000008,0.005713,0.007179,0.001000
457,0.87,0.000015,0.007949,0.008482,0.001000
458,0.89,0.000006,0.005173,0.004329,0.001000
459,0.88,0.000003,0.003552,0.003944,0.001000
460,0.83,0.000002,0.003134,0.002951,0.001000
461,0.86,0.000002,0.003066,0.003340,0.001000
462,0.88,0.000003,0.003768,0.003406,0.001000
463,0.84,0.000003,0.003462,0.002819,0.001000
464,0.85,0.000006,0.005023,0.005824,0.001000
465,0.88,0.000014,0.007729,0.007985,0.001000
466,0.89,0.000100,0.018089,0.042866,0.001000
467,0.90,0.000477,0.040848,0.025730,0.001000
468,0.90,0.000086,0.018975,0.014143,0.001000
469,0.86,0.000026,0.010402,0.004770,0.001000
470,0.90,0.000006,0.005091,0.004841,0.001000
471,0.89,0.000005,0.004419,0.004496,0.001000
472,0.89,0.000003,0.003633,0.002611,0.001000
473,0.92,0.000002,0.002915,0.003099,0.001000
474,0.90,0.000002,0.003050,0.002623,0.001000
475,0.90,0.000003,0.003413,0.003224,0.001000
476,0.92,0.000002,0.002910,0.002588,0.001000
477,0.91,0.000002,0.002654,0.002859,0.001000
478,0.91,0.000002,0.003007,0.003019,0.001000
479,0.91,0.000002,0.003138,0.002800,0.001000
480,0.92,0.000010,0.006087,0.009219,0.001000
481,0.92,0.000009,0.006161,0.005157,0.001000
482,0.92,0.000005,0.004586,0.002993,0.001000
